тоегд1,node,LINE_ID,X,Y,geometry
4259,51142,LRT31,218940.3621,628862.974,POINT (218940.3621 628862.974)
4260,51142,LRT71,218940.3621,628862.974,POINT (218940.3621 628862.974)
4261,51142,LRT81,218940.3621,628862.974,POINT (218940.3621 628862.974)
4262,51143,LRT71,220366.2108,628898.5752,POINT (220366.2108 628898.5752)
4263,51143,LRT81,220366.2108,628898.5752,POINT (220366.2108 628898.5752)
4264,51144,LRT41,218555.6663,627267.5597,POINT (218555.6663 627267.5597)
4265,51145,LRT61,219404.634,626584.0769,POINT (219404.634 626584.0769)
4266,51146,LRT61,220094.2321,627204.4842,POINT (220094.2321 627204.4842)
4267,51146,LRT81,220094.2321,627204.4842,POINT (220094.2321 627204.4842)
4268,51147,LRT61,219070.851,626637.4291,POINT (219070.851 626637.4291)
4269,51148,LRT41,218743.0468,627722.8447,POINT (218743.0468 627722.8447)
4270,51150,LRT61,220609.9952,628087.1968,POINT (220609.9952 628087.1968)
4271,51150,LRT81,220609.9952,628087.1968,POINT (220609.9952 628087.1968)
4272,51150,LRT31,220609.9952,628087.1968,POINT (220609.9952 628087.1968)
4273,51151,LRT61,220278.659,627548.7441,POINT (220278.659 627548.7441)
4274,51151,LRT81,220278.659,627548.7441,POINT (220278.659 627548.7441)
4275,51152,LRT61,221324.7813,630656.0849,POINT (221324.7813 630656.0849)
4276,51152,LRT71,221324.7813,630656.0849,POINT (221324.7813 630656.0849)
4277,51155,LRT41,218707.2208,630461.1341,POINT (218707.2208 630461.1341)
4278,51155,LRT31,218707.2208,630461.1341,POINT (218707.2208 630461.1341)
4279,51155,LRT31,218707.2208,630461.1341,POINT (218707.2208 630461.1341)
4280,51156,LRT41,218667.8652,631060.416,POINT (218667.8652 631060.416)
4281,51156,LRT31,218667.8652,631060.416,POINT (218667.8652 631060.416)
4282,51156,LRT31,218667.8652,631060.416,POINT (218667.8652 631060.416)
4283,51157,LRT41,218858.5769,629300.2407,POINT (218858.5769 629300.2407)
4284,51157,LRT31,218858.5769,629300.2407,POINT (218858.5769 629300.2407)
4285,51157,LRT31,218858.5769,629300.2407,POINT (218858.5769 629300.2407)
4286,51158,LRT41,219026.6918,629837.9445,POINT (219026.6918 629837.9445)
4287,51158,LRT31,219026.6918,629837.9445,POINT (219026.6918 629837.9445)
4288,51158,LRT31,219026.6918,629837.9445,POINT (219026.6918 629837.9445)
4289,51160,LRT41,218592.9083,631622.2123,POINT (218592.9083 631622.2123)
4290,51160,LRT31,218592.9083,631622.2123,POINT (218592.9083 631622.2123)
4291,51160,LRT31,218592.9083,631622.2123,POINT (218592.9083 631622.2123)
4292,51161,LRT41,218828.5289,632000.2937,POINT (218828.5289 632000.2937)
4293,51161,LRT31,218828.5289,632000.2937,POINT (218828.5289 632000.2937)
4294,51161,LRT31,218828.5289,632000.2937,POINT (218828.5289 632000.2937)
4295,51163,LRT61,221215.6712,629510.9284,POINT (221215.6712 629510.9284)
4296,51164,LRT61,221365.6664,629862.1978,POINT (221365.6664 629862.1978)
4297,51166,LRT71,220904.6406,630122.3927,POINT (220904.6406 630122.3927)
4298,51167,LRT71,220477.3558,629534.1064,POINT (220477.3558 629534.1064)
4299,51167,LRT81,220477.3558,629534.1064,POINT (220477.3558 629534.1064)
4300,51170,LRT61,220678.8431,631464.7734,POINT (220678.8431 631464.7734)
4301,51170,LRT71,220678.8431,631464.7734,POINT (220678.8431 631464.7734)
4302,51171,LRT61,220534.1308,631786.0481,POINT (220534.1308 631786.0481)
4303,51171,LRT71,220534.1308,631786.0481,POINT (220534.1308 631786.0481)
4304,51172,LRT61,221026.0576,631105.6182,POINT (221026.0576 631105.6182)
4305,51172,LRT71,221026.0576,631105.6182,POINT (221026.0576 631105.6182)
4306,51175,LRT61,218978.1489,635536.7413,POINT (218978.1489 635536.7413)
4307,51177,LRT61,220253.4452,634130.6611,POINT (220253.4452 634130.6611)
4308,51178,LRT61,219827.3462,634166.8661,POINT (219827.3462 634166.8661)
4309,51179,LRT61,219411.7977,635004.6508,POINT (219411.7977 635004.6508)
4310,51180,LRT41,219938.0602,633302.2345,POINT (219938.0602 633302.2345)
4311,51180,LRT51,219938.0602,633302.2345,POINT (219938.0602 633302.2345)
4312,51181,LRT41,220331.3639,633362.7131,POINT (220331.3639 633362.7131)
4313,51181,LRT51,220331.3639,633362.7131,POINT (220331.3639 633362.7131)
4314,51182,LRT41,219277.3891,632862.3853,POINT (219277.3891 632862.3853)
4315,51182,LRT51,219277.3891,632862.3853,POINT (219277.3891 632862.3853)
4316,51185,LRT41,219701.6886,633028.2309,POINT (219701.6886 633028.2309)
4317,51185,LRT51,219701.6886,633028.2309,POINT (219701.6886 633028.2309)
4318,51186,LRT61,221009.7782,633302.6506,POINT (221009.7782 633302.6506)
4319,51186,LRT71,221009.7782,633302.6506,POINT (221009.7782 633302.6506)
4320,51187,LRT61,220905.1014,633679.6936,POINT (220905.1014 633679.6936)
4321,51188,LRT41,220905.1014,633679.6936,POINT (220905.1014 633679.6936)
4322,51188,LRT51,220905.1014,633679.6936,POINT (220905.1014 633679.6936)
4323,51189,LRT41,221178.8947,633858.7295,POINT (221178.8947 633858.7295)
4324,51189,LRT51,221178.8947,633858.7295,POINT (221178.8947 633858.7295)
4325,51193,LRT41,222176.8058,633684.822,POINT (222176.8058 633684.822)
4326,51193,LRT71,222176.8058,633684.822,POINT (222176.8058 633684.822)
4327,51194,LRT41,221785.8621,633889.3467,POINT (221785.8621 633889.3467)
4328,51194,LRT51,221785.8621,633889.3467,POINT (221785.8621 633889.3467)
4329,51194,LRT71,221785.8621,633889.3467,POINT (221785.8621 633889.3467)
4330,51195,LRT41,222517.175,633832.9355,POINT (222517.175 633832.9355)
4331,51195,LRT71,222517.175,633832.9355,POINT (222517.175 633832.9355)
4332,51196,LRT41,222680.9901,634247.2956,POINT (222680.9901 634247.2956)
4333,51196,LRT71,222680.9901,634247.2956,POINT (222680.9901 634247.2956)
4334,51198,LRT11,222321.0762,637850.7899,POINT (222321.0762 637850.7899)
4335,51198,LRT51,222321.0762,637850.7899,POINT (222321.0762 637850.7899)
4336,51200,LRT11,222273.1027,638280.5573,POINT (222273.1027 638280.5573)
4337,51200,LRT51,222273.1027,638280.5573,POINT (222273.1027 638280.5573)
4338,51201,LRT11,222589.8108,638366.8763,POINT (222589.8108 638366.8763)
4339,51201,LRT51,222589.8108,638366.8763,POINT (222589.8108 638366.8763)
4340,51203,LRT41,217052.2547,627166.7199,POINT (217052.2547 627166.7199)
4341,51203,LRT61,217052.2547,627166.7199,POINT (217052.2547 627166.7199)
4342,51228,LRT11,221306.4251,631880.9309,POINT (221306.4251 631880.9309)
4343,51228,LRT31,221306.4251,631880.9309,POINT (221306.4251 631880.9309)
4344,51232,LRT61,221324.7813,630656.0849,POINT (221324.7813 630656.0849)
4345,51232,LRT71,221324.7813,630656.0849,POINT (221324.7813 630656.0849)
4346,50113,LRT32,220916.3301,627803.3756,POINT (220916.3301 627803.3756)
4347,50114,LRT32,221509.0428,627653.7951,POINT (221509.0428 627653.7951)
4348,50115,LRT32,222200.434,627700.4723,POINT (222200.434 627700.4723)
4349,50117,LRT32,222313.8164,628544.381,POINT (222313.8164 628544.381)
4350,50118,LRT32,222313.8164,628544.381,POINT (222313.8164 628544.381)
4351,51001,LRT12,222667.6785,637351.8944,POINT (222667.6785 637351.8944)
4352,51001,LRT52,222667.6785,637351.8944,POINT (222667.6785 637351.8944)
4353,51002,LRT12,222840.256,637035.3864,POINT (222840.256 637035.3864)
4354,51002,LRT52,222840.256,637035.3864,POINT (222840.256 637035.3864)
4355,51003,LRT12,222595.5114,636770.0943,POINT (222595.5114 636770.0943)
4356,51003,LRT52,222595.5114,636770.0943,POINT (222595.5114 636770.0943)
4357,51004,LRT12,222754.3023,636285.716,POINT (222754.3023 636285.716)
4358,51004,LRT52,222754.3023,636285.716,POINT (222754.3023 636285.716)
4359,51005,LRT12,221790.1412,636334.4803,POINT (221790.1412 636334.4803)
4360,51005,LRT52,221790.1412,636334.4803,POINT (221790.1412 636334.4803)
4361,51006,LRT12,221854.4309,635734.1979,POINT (221854.4309 635734.1979)
4362,51006,LRT52,221854.4309,635734.1979,POINT (221854.4309 635734.1979)
4363,51007,LRT12,222136.8319,635379.7362,POINT (222136.8319 635379.7362)
4364,51007,LRT52,222136.8319,635379.7362,POINT (222136.8319 635379.7362)
4365,51009,LRT12,222277.6546,634749.4966,POINT (222277.6546 634749.4966)
4366,51009,LRT52,222277.6546,634749.4966,POINT (222277.6546 634749.4966)
4367,51010,LRT12,222068.2869,634041.8656,POINT (222068.2869 634041.8656)
4368,51010,LRT52,222068.2869,634041.8656,POINT (222068.2869 634041.8656)
4369,51012,LRT12,221528.1936,633366.9097,POINT (221528.1936 633366.9097)
4370,51013,LRT12,221605.1938,632620.9821,POINT (221605.1938 632620.9821)
4371,51014,LRT12,221673.3835,632192.2709,POINT (221673.3835 632192.2709)
4372,51014,LRT32,221673.3835,632192.2709,POINT (221673.3835 632192.2709)
4373,51015,LRT72,219743.7859,628858.3081,POINT (219743.7859 628858.3081)
4374,51015,LRT32,219743.7859,628858.3081,POINT (219743.7859 628858.3081)
4375,51016,LRT12,221306.4251,631880.9309,POINT (221306.4251 631880.9309)
4376,51016,LRT32,221306.4251,631880.9309,POINT (221306.4251 631880.9309)
4377,51018,LRT12,220766.0895,632246.2303,POINT (220766.0895 632246.2303)
4378,51018,LRT32,220766.0895,632246.2303,POINT (220766.0895 632246.2303)
4379,51019,LRT12,220473.9714,632431.6272,POINT (220473.9714 632431.6272)
4380,51019,LRT32,220473.9714,632431.6272,POINT (220473.9714 632431.6272)
4381,51020,LRT12,220115.1767,632591.4181,POINT (220115.1767 632591.4181)
4382,51020,LRT32,220115.1767,632591.4181,POINT (220115.1767 632591.4181)
4383,51021,LRT12,219688.9636,632791.8999,POINT (219688.9636 632791.8999)
4384,51021,LRT22,219688.9636,632791.8999,POINT (219688.9636 632791.8999)
4385,51021,LRT32,219688.9636,632791.8999,POINT (219688.9636 632791.8999)
4386,51022,LRT12,219277.3891,632862.3853,POINT (219277.3891 632862.3853)
4387,51022,LRT22,219277.3891,632862.3853,POINT (219277.3891 632862.3853)
4388,51023,LRT12,218858.2394,632613.6542,POINT (218858.2394 632613.6542)
4389,51023,LRT22,218858.2394,632613.6542,POINT (218858.2394 632613.6542)
4390,51024,LRT72,220041.7877,628696.3477,POINT (220041.7877 628696.3477)
4391,51024,LRT32,220041.7877,628696.3477,POINT (220041.7877 628696.3477)
4392,51025,LRT12,218225.3744,632232.9224,POINT (218225.3744 632232.9224)
4393,51025,LRT22,218225.3744,632232.9224,POINT (218225.3744 632232.9224)
4394,51026,LRT12,217926.556,631990.1863,POINT (217926.556 631990.1863)
4395,51026,LRT22,217926.556,631990.1863,POINT (217926.556 631990.1863)
4396,51027,LRT12,217608.2954,631580.6006,POINT (217608.2954 631580.6006)
4397,51027,LRT22,217608.2954,631580.6006,POINT (217608.2954 631580.6006)
4398,51028,LRT12,217285.1545,630909.0808,POINT (217285.1545 630909.0808)
4399,51028,LRT22,217285.1545,630909.0808,POINT (217285.1545 630909.0808)
4400,51030,LRT72,221427.1071,633666.8424,POINT (221427.1071 633666.8424)
4401,51032,LRT12,222844.862,638689.0426,POINT (222844.862 638689.0426)
4402,51032,LRT52,222844.862,638689.0426,POINT (222844.862 638689.0426)
4403,51033,LRT12,215238.824,629378.6201,POINT (215238.824 629378.6201)
4404,51033,LRT22,215238.824,629378.6201,POINT (215238.824 629378.6201)
4405,51033,LRT82,215238.824,629378.6201,POINT (215238.824 629378.6201)
4406,51034,LRT12,215238.824,629378.6201,POINT (215238.824 629378.6201)
4407,51034,LRT22,215238.824,629378.6201,POINT (215238.824 629378.6201)
4408,51034,LRT82,215238.824,629378.6201,POINT (215238.824 629378.6201)
4409,51035,LRT12,215238.824,629378.6201,POINT (215238.824 629378.6201)
4410,51035,LRT22,215238.824,629378.6201,POINT (215238.824 629378.6201)
4411,51035,LRT82,215238.824,629378.6201,POINT (215238.824 629378.6201)
4412,51036,LRT42,222826.9616,633763.1543,POINT (222826.9616 633763.1543)
4413,51036,LRT72,222826.9616,633763.1543,POINT (222826.9616 633763.1543)
4414,51038,LRT42,223155.955,633358.5783,POINT (223155.955 633358.5783)
4415,51038,LRT72,223155.955,633358.5783,POINT (223155.955 633358.5783)
4416,51039,LRT62,218646.2403,626692.0688,POINT (218646.2403 626692.0688)
4417,51040,LRT82,216670.6902,629854.4926,POINT (216670.6902 629854.4926)
4418,51042,LRT82,217283.0994,629438.3395,POINT (217283.0994 629438.3395)
4419,51043,LRT82,217055.6073,628798.6439,POINT (217055.6073 628798.6439)
4420,51048,LRT82,219144.7879,629244.6249,POINT (219144.7879 629244.6249)
4421,51049,LRT82,219491.9548,629267.4068,POINT (219491.9548 629267.4068)
4422,51050,LRT82,219993.7269,629617.4442,POINT (219993.7269 629617.4442)
4423,51051,LRT72,220477.3558,629534.1064,POINT (220477.3558 629534.1064)
4424,51051,LRT82,220477.3558,629534.1064,POINT (220477.3558 629534.1064)
4425,51052,LRT42,221543.9034,633942.4561,POINT (221543.9034 633942.4561)
4426,51052,LRT52,221543.9034,633942.4561,POINT (221543.9034 633942.4561)
4427,51052,LRT72,221543.9034,633942.4561,POINT (221543.9034 633942.4561)
4428,51053,LRT82,220623.9692,628652.8022,POINT (220623.9692 628652.8022)
4429,51053,LRT32,220623.9692,628652.8022,POINT (220623.9692 628652.8022)
4430,51055,LRT82,217646.8639,628517.6118,POINT (217646.8639 628517.6118)
4431,51056,LRT12,215238.824,629378.6201,POINT (215238.824 629378.6201)
4432,51056,LRT22,215238.824,629378.6201,POINT (215238.824 629378.6201)
4433,51056,LRT82,215238.824,629378.6201,POINT (215238.824 629378.6201)
4434,51100,LRT52,218633.1908,632765.0626,POINT (218633.1908 632765.0626)
4435,51100,LRT32,218633.1908,632765.0626,POINT (218633.1908 632765.0626)
4436,51101,LRT52,217986.696,632766.3855,POINT (217986.696 632766.3855)
4437,51101,LRT32,217986.696,632766.3855,POINT (217986.696 632766.3855)
4438,51103,LRT42,219097.941,632458.8069,POINT (219097.941 632458.8069)
4439,51103,LRT32,219097.941,632458.8069,POINT (219097.941 632458.8069)
4440,51103,LRT32,219097.941,632458.8069,POINT (219097.941 632458.8069)
4441,51104,LRT42,218371.0931,626508.2988,POINT (218371.0931 626508.2988)
4442,51104,LRT62,218371.0931,626508.2988,POINT (218371.0931 626508.2988)
4443,51106,LRT62,220661.1561,632190.1368,POINT (220661.1561 632190.1368)
4444,51106,LRT72,220661.1561,632190.1368,POINT (220661.1561 632190.1368)
4445,51107,LRT62,220806.8314,632730.2013,POINT (220806.8314 632730.2013)
4446,51107,LRT72,220806.8314,632730.2013,POINT (220806.8314 632730.2013)
4447,51108,LRT62,218525.5714,636178.8371,POINT (218525.5714 636178.8371)
4448,51109,LRT62,217993.1609,636813.2111,POINT (217993.1609 636813.2111)
4449,51110,LRT32,217902.9481,628912.5213,POINT (217902.9481 628912.5213)
4450,51110,LRT72,217902.9481,628912.5213,POINT (217902.9481 628912.5213)
4451,51110,LRT82,217902.9481,628912.5213,POINT (217902.9481 628912.5213)
4452,51111,LRT32,218340.0342,628809.812,POINT (218340.0342 628809.812)
4453,51111,LRT72,218340.0342,628809.812,POINT (218340.0342 628809.812)
4454,51111,LRT82,218340.0342,628809.812,POINT (218340.0342 628809.812)
4455,51112,LRT12,215238.824,629378.6201,POINT (215238.824 629378.6201)
4456,51112,LRT22,215238.824,629378.6201,POINT (215238.824 629378.6201)
4457,51112,LRT82,215238.824,629378.6201,POINT (215238.824 629378.6201)
4458,51114,LRT32,217646.8639,628517.6118,POINT (217646.8639 628517.6118)
4459,51114,LRT72,217646.8639,628517.6118,POINT (217646.8639 628517.6118)
4460,51114,LRT82,217646.8639,628517.6118,POINT (217646.8639 628517.6118)
4461,51115,LRT12,214412.1176,630165.8881,POINT (214412.1176 630165.8881)
4462,51115,LRT82,214412.1176,630165.8881,POINT (214412.1176 630165.8881)
4463,51117,LRT12,214078.3694,630241.3179,POINT (214078.3694 630241.3179)
4464,51117,LRT82,214078.3694,630241.3179,POINT (214078.3694 630241.3179)
4465,51119,LRT42,218527.8091,626770.4624,POINT (218527.8091 626770.4624)
4466,51120,LRT42,217243.0284,627421.8661,POINT (217243.0284 627421.8661)
4467,51120,LRT62,217243.0284,627421.8661,POINT (217243.0284 627421.8661)
4468,51121,LRT42,217307.4512,627200.1749,POINT (217307.4512 627200.1749)
4469,51121,LRT62,217307.4512,627200.1749,POINT (217307.4512 627200.1749)
4470,51122,LRT42,217321.7928,626827.049,POINT (217321.7928 626827.049)
4471,51122,LRT62,217321.7928,626827.049,POINT (217321.7928 626827.049)
4472,51123,LRT42,217677.8958,626657.3393,POINT (217677.8958 626657.3393)
4473,51123,LRT62,217677.8958,626657.3393,POINT (217677.8958 626657.3393)
4474,51124,LRT42,217218.2379,626775.2895,POINT (217218.2379 626775.2895)
4475,51124,LRT62,217218.2379,626775.2895,POINT (217218.2379 626775.2895)
4476,51125,LRT42,217967.3383,626496.4142,POINT (217967.3383 626496.4142)
4477,51125,LRT62,217967.3383,626496.4142,POINT (217967.3383 626496.4142)
4478,51127,LRT12,216913.0475,630681.5625,POINT (216913.0475 630681.5625)
4479,51127,LRT22,216913.0475,630681.5625,POINT (216913.0475 630681.5625)
4480,51128,LRT12,216611.4224,630483.8463,POINT (216611.4224 630483.8463)
4481,51128,LRT22,216611.4224,630483.8463,POINT (216611.4224 630483.8463)
4482,51129,LRT12,216334.6361,629925.1281,POINT (216334.6361 629925.1281)
4483,51129,LRT22,216334.6361,629925.1281,POINT (216334.6361 629925.1281)
4484,51129,LRT82,216334.6361,629925.1281,POINT (216334.6361 629925.1281)
4485,51130,LRT12,216008.0005,629693.7168,POINT (216008.0005 629693.7168)
4486,51130,LRT22,216008.0005,629693.7168,POINT (216008.0005 629693.7168)
4487,51130,LRT82,216008.0005,629693.7168,POINT (216008.0005 629693.7168)
4488,51131,LRT12,215635.7519,629709.0358,POINT (215635.7519 629709.0358)
4489,51131,LRT22,215635.7519,629709.0358,POINT (215635.7519 629709.0358)
4490,51131,LRT82,215635.7519,629709.0358,POINT (215635.7519 629709.0358)
4491,51132,LRT52,217620.3003,632770.0367,POINT (217620.3003 632770.0367)
4492,51132,LRT32,217620.3003,632770.0367,POINT (217620.3003 632770.0367)
4493,51133,LRT52,217268.5096,632730.9842,POINT (217268.5096 632730.9842)
4494,51133,LRT32,217268.5096,632730.9842,POINT (217268.5096 632730.9842)
4495,51134,LRT62,220842.9603,628657.5158,POINT (220842.9603 628657.5158)
4496,51135,LRT62,221011.4066,629094.6947,POINT (221011.4066 629094.6947)
4497,51136,LRT42,218940.3621,628862.974,POINT (218940.3621 628862.974)
4498,51136,LRT32,218940.3621,628862.974,POINT (218940.3621 628862.974)
4499,51136,LRT72,218940.3621,628862.974,POINT (218940.3621 628862.974)
4500,51136,LRT82,218940.3621,628862.974,POINT (218940.3621 628862.974)
4501,51138,LRT72,219279.241,628737.6193,POINT (219279.241 628737.6193)
4502,51138,LRT32,219279.241,628737.6193,POINT (219279.241 628737.6193)
4503,51141,LRT42,218867.1808,628319.207,POINT (218867.1808 628319.207)
4504,51142,LRT42,218940.3621,628862.974,POINT (218940.3621 628862.974)
